time_us,envelope_normalized,real,imag,doppler_hz,model
0.0,0.9295036820976019,0.8502087174452791,-0.03190515882733546,41.666666666666664,rician
1.1291585127201567,0.941169143505444,0.8598415737355175,-0.05318636602534045,41.666666666666664,rician
2.2583170254403133,0.969811936160028,0.8853147789216778,-0.06506783838996662,41.666666666666664,rician
3.38747553816047,0.9626808718335383,0.8786540518379172,-0.06661170677329338,41.666666666666664,rician
4.516634050880627,0.9396935417875777,0.8580670252806242,-0.05959834388742955,41.666666666666664,rician
5.645792563600784,0.927500426487266,0.8462636707207782,-0.0677775748101576,41.666666666666664,rician
6.77495107632094,0.9737152982827861,0.8888463494625286,-0.06575964272582076,41.666666666666664,rician
7.904109589041097,1.0031563773500665,0.9179139830099141,-0.0238597427104379,41.666666666666664,rician
9.033268101761253,1.0153792128960442,0.9291621416304348,-0.021550211374176023,41.666666666666664,rician
10.162426614481411,1.0271208414207342,0.9395879076884076,-0.03277991162952134,41.666666666666664,rician
11.291585127201568,1.0438447864019638,0.9550679775091406,-0.02762962511063316,41.666666666666664,rician
12.420743639921723,0.9840075812245104,0.9006954377874486,-0.0013622296547043397,41.666666666666664,rician
13.54990215264188,1.0693210739537342,0.9781802080861473,0.03445642235076018,41.666666666666664,rician
14.679060665362037,1.0839150529097688,0.9898045932078412,0.06811085499319615,41.666666666666664,rician
15.808219178082194,1.0457942924637478,0.9520658823618999,0.09950853044332489,41.666666666666664,rician
16.93737769080235,1.074066823791241,0.9757667439893127,0.12010619924166306,41.666666666666664,rician
18.066536203522507,1.1007077567820842,1.006527741035421,0.04461860294691464,41.666666666666664,rician
19.195694716242663,1.0992714317745464,1.0054365483158105,0.03922739888266273,41.666666666666664,rician
20.324853228962823,1.1432361542271592,1.0461180142696904,0.026115338371941015,41.666666666666664,rician
21.45401174168298,1.1244922657028549,1.0289364605697686,0.02686056345211288,41.666666666666664,rician
22.583170254403136,1.1898847813070383,1.089043556391858,0.014721378970479291,41.666666666666664,rician
23.71232876712329,1.1850764130213867,1.0842962504715898,-0.031086650169383494,41.666666666666664,rician
24.841487279843445,1.14214491775735,1.044970128722022,-0.03150974573471439,41.666666666666664,rician
25.970645792563605,1.1360550250468529,1.039849110627693,-0.006715877807173822,41.666666666666664,rician
27.09980430528376,1.163340743098711,1.0648126553310147,-0.008473197051527626,41.666666666666664,rician
28.228962818003918,1.1893138900487399,1.088607204602037,-0.005379210525149694,41.666666666666664,rician
29.358121330724074,1.1848583842778657,1.0845290363430697,0.005346532702348549,41.666666666666664,rician
30.48727984344423,1.117542707943495,1.0225932199859198,-0.026083635671553827,41.666666666666664,rician
31.616438356164387,1.055829098315084,0.9648112310057493,-0.05603718215915536,41.666666666666664,rician
32.74559686888454,1.096965807066653,1.0034849111727284,-0.03488431565554512,41.666666666666664,rician
33.8747553816047,1.1055517015801741,1.01158816245029,-0.027060602388862286,41.666666666666664,rician
35.00391389432486,1.0928659927726376,0.9991195288789629,-0.049366192433534406,41.666666666666664,rician
36.13307240704501,1.0513125219053583,0.961693567381305,-0.03424325467005569,41.666666666666664,rician
37.26223091976517,0.9357608628943682,0.8551283955163141,-0.04906002020959219,41.666666666666664,rician
38.391389432485326,0.9380764622565718,0.8579206922760074,-0.035481972924695904,41.666666666666664,rician
39.520547945205486,0.9500754269192091,0.8681012879425203,-0.051662214925800656,41.666666666666664,rician
40.649706457925646,0.9352067961294129,0.8522467832038206,-0.08036380868364641,41.666666666666664,rician
41.7788649706458,0.9519006329578897,0.8653300793434868,-0.10188835706674353,41.666666666666664,rician
42.90802348336596,0.929448859295523,0.8495173224852064,-0.04591007088313272,41.666666666666664,rician
44.03718199608611,0.9181215301061951,0.8402237079284685,-0.016650281887662197,41.666666666666664,rician
45.16634050880627,0.9832306002207756,0.8999768903870192,-0.003883705082899083,41.666666666666664,rician
46.295499021526425,1.0084340572865416,0.923051149663058,0.0026219870756190485,41.666666666666664,rician
47.42465753424658,1.0316634468581058,0.9436763657307212,0.034792832840272736,41.666666666666664,rician
48.55381604696674,1.049016731449097,0.9589851621242454,0.04831762349285569,41.666666666666664,rician
49.68297455968689,0.9948503938713682,0.9086094977023486,0.06049696525494648,41.666666666666664,rician
50.81213307240705,1.0085691097705458,0.9213019615221473,0.05883216419589983,41.666666666666664,rician
